Date,Type,Description,Amount,Category,Payment Method,Status,Reference,Receipt URL,year,month,quarter,day_of_month,day_of_week,day_of_year,week_of_year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,days_since_epoch,days_from_start,days_to_end,month_sin,month_cos,day_of_week_sin,day_of_week_cos,day_of_year_sin,day_of_year_cos,is_business_day,business_day_of_month,season,is_spring,is_summer,is_fall,is_winter,amount_abs,amount_sign,is_income,is_expense,amount_log,amount_log_signed,amount_sqrt,amount_sqrt_signed,amount_squared,amount_cubed,amount_category,amount_percentile,amount_quartile,amount_rolling_mean_7d,amount_rolling_std_7d,amount_rolling_sum_7d,amount_rolling_min_7d,amount_rolling_max_7d,amount_rolling_volatility_7d,amount_rolling_mean_14d,amount_rolling_std_14d,amount_rolling_sum_14d,amount_rolling_min_14d,amount_rolling_max_14d,amount_rolling_volatility_14d,amount_rolling_mean_30d,amount_rolling_std_30d,amount_rolling_sum_30d,amount_rolling_min_30d,amount_rolling_max_30d,amount_rolling_volatility_30d,amount_expanding_mean,amount_expanding_std,amount_expanding_count,amount_zscore,amount_abs_zscore,amount_distance_from_mean,amount_distance_from_mean_abs,amount_cumulative_sum,amount_cumulative_abs_sum,running_balance,category_encoded,payment_method_encoded,status_encoded,type_encoded,category_frequency,category_frequency_pct,payment_method_frequency,payment_method_frequency_pct,status_frequency,status_frequency_pct,type_frequency,type_frequency_pct,is_pending,is_paid,is_received,category_is_unknown,category_is_software,category_is_fuel,category_is_meals_entertainment,category_is_office_supplies,category_is_travel,category_is_telephone,category_is_computer_equipment,category_is_supplies,category_is_training,payment_is_credit_card,payment_is_unknown,payment_is_bank_transfer,payment_is_other,payment_is_credit_car,amount_lag_1,amount_abs_lag_1,amount_lag_2,amount_abs_lag_2,amount_lag_3,amount_abs_lag_3,amount_lag_7,amount_abs_lag_7,days_since_last,days_since_last_capped,transaction_count_last_7d,transaction_count_last_30d,spending_velocity_7d,spending_velocity_30d,category_streak,payment_method_streak,days_since_same_category,days_since_same_payment,days_since_same_amount_range,category_running_total,category_running_count,amount_trend_3,amount_trend_7,amount_x_day_of_week,amount_x_month,amount_x_is_weekend,category_encoded_x_month,category_encoded_x_day_of_week
2024-09-23,Expense,Conference Registration,-395.0,training,credit_card,paid,TechConf 2024,https://tmsappstorage.blob.core.windows.net/receipts/22110099-8877-6655-4433-221100998877.png,2024,9,3,23,0,267,39,0,0,0,0,0,19989,48,74,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.9928872135356962,-0.11905873003404988,1,16,Fall,0,0,1,0,395.0,-1.0,0,1,5.981414211254481,-5.981414211254481,19.87460691435179,-19.87460691435179,156025.0,-61629875.0,medium,0.7322834645669292,Q3,311.08142857142855,1761.4051973867208,2177.5699999999997,-1200.0,4200.0,5.662199783110093,456.3464285714286,1439.7053054577477,6388.85,-1200.0,4200.0,3.154851698882971,404.6713333333334,1245.0367075262548,12140.140000000001,-1200.0,4200.0,3.0766614903771816,412.5448979591837,1196.1483149661433,49.0,-0.6867296190443832,0.6867296190443832,-807.5448979591837,807.5448979591837,20214.699999999997,32285.30000000001,20214.699999999997,19,3,0,0,5,3.937007874015748,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-99.99,99.99,4200.0,4200.0,-189.99,189.99,1875.0,1875.0,1.0,1.0,7.0,30.0,2177.5699999999997,12140.140000000001,1,2,9,1,24,-733.99,3,-2297.5000000000005,156.5132142857143,0.0,3555.0,0.0,171,0
2024-09-24,Expense,Home Office Lighting,-78.99,home_office,credit_card,paid,Home Depot,https://tmsappstorage.blob.core.windows.net/receipts/55443322-1100-9988-7766-554433221100.png,2024,9,3,24,1,268,39,0,0,0,0,0,19990,49,73,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.994788305609327,-0.10196189005174576,1,17,Fall,0,0,1,0,78.99,-1.0,0,1,4.3819016268607305,-4.3819016268607305,8.887631855561976,-8.887631855561976,6239.420099999999,-492851.7936989999,small,0.33070866141732286,Q2,313.0042857142857,1760.8985320081824,2191.0299999999997,-1200.0,4200.0,5.625796873642661,453.27500000000003,1440.8818247264148,6345.85,-1200.0,4200.0,3.1788248297973962,407.26433333333335,1243.9075620625665,12217.93,-1200.0,4200.0,3.0543002670564485,402.7142,1185.9188499254622,50.0,-0.4076648991711563,0.4076648991711563,-481.7042,481.7042,20135.709999999995,32364.29000000001,20135.709999999995,8,3,0,0,3,2.3622047244094486,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-395.0,395.0,-99.99,99.99,4200.0,4200.0,-92.45,92.45,1.0,1.0,7.0,30.0,2191.0299999999997,12217.93,1,3,28,1,2,-113.97999999999999,2,10.500000000000005,57.072500000000055,78.99,710.91,0.0,72,8
2024-09-25,Expense,Vehicle Oil Change,-45.99,vehicle_expenses,credit_card,paid,Jiffy Lube,https://tmsappstorage.blob.core.windows.net/receipts/88776655-4433-2211-0099-887766554433.png,2024,9,3,25,2,269,39,0,0,0,0,0,19991,50,72,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.9963950238187231,-0.08483487790576538,1,18,Fall,0,0,1,0,45.99,-1.0,0,1,3.849934813114724,-3.849934813114724,6.7815927332743895,-6.7815927332743895,2115.0801,-97272.53379900001,micro,0.20078740157480315,Q1,312.86285714285714,1760.932117220066,2190.04,-1200.0,4200.0,5.628447343674299,260.70428571428573,1297.759066217397,3649.8600000000006,-1200.0,4200.0,4.977896940442526,412.03133333333335,1241.8159849320045,12360.94,-1200.0,4200.0,3.013887256791161,393.91607843137257,1175.6798893986042,51.0,-0.37852298671327045,0.37852298671327045,-439.9060784313726,439.9060784313726,20089.719999999994,32410.280000000013,20089.719999999994,22,3,0,0,3,2.3622047244094486,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-78.99,78.99,-395.0,395.0,-99.99,99.99,-45.0,45.0,1.0,1.0,7.0,30.0,2190.04,12360.94,1,4,21,1,7,-240.99,2,174.505,-32.53464285714283,91.98,413.91,0.0,198,44
2024-09-26,Income,System Integration Project,2950.0,Unknown,Unknown,received,Enterprise Ltd,Unknown,2024,9,3,26,3,270,39,0,0,0,0,0,19992,51,71,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.9977068927101168,-0.06768276175455162,1,19,Fall,0,0,1,0,2950.0,1.0,1,0,7.989899374942939,7.989899374942939,54.31390245600108,54.31390245600108,8702500.0,25672375000.0,xlarge,0.952755905511811,Q4,905.72,1862.3762899228147,6340.04,-395.0,4200.0,2.0562384510917444,481.77571428571434,1474.8616915948646,6744.860000000001,-1200.0,4200.0,3.0613035233241463,511.53100000000006,1321.7745731306939,15345.930000000002,-1200.0,4200.0,2.58395790896484,443.07153846153847,1216.8673993680027,52.0,2.2672005982776775,2.2672005982776775,2506.9284615384613,2506.9284615384613,23039.719999999994,35360.28000000001,23039.719999999994,0,0,1,1,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-45.99,45.99,-78.99,78.99,-395.0,395.0,-1200.0,1200.0,1.0,1.0,7.0,30.0,6340.04,15345.930000000002,1,1,5,5,5,29200.0,11,1514.495,33.89249999999994,8850.0,26550.0,0.0,0,0
2024-09-27,Expense,Client Dinner,-134.67,meals_entertainment,credit_card,paid,Ruth's Chris,https://tmsappstorage.blob.core.windows.net/receipts/11009988-7766-5544-3322-110099887766.png,2024,9,3,27,4,271,39,0,0,0,0,0,19993,52,70,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.9987235240803972,-0.050510617185222886,1,20,Fall,0,0,1,0,134.67,-1.0,0,1,4.910225466497217,-4.910225466497217,11.604740410711477,-11.604740410711477,18136.008899999997,-2442376.3185629994,small,0.49606299212598426,Q2,913.6228571428571,1857.061587272703,6395.36,-395.0,4200.0,2.0326347712887034,473.06714285714287,1478.3621136734582,6622.9400000000005,-1200.0,4200.0,3.1250576921168567,517.0086666666667,1318.6365441118062,15510.26,-1200.0,4200.0,2.550511488740626,432.1707547169811,1207.720095402027,53.0,-0.45683525328191626,0.45683525328191626,-566.8407547169811,566.8407547169811,22905.049999999996,35494.95000000001,22905.049999999996,10,3,0,0,9,7.086614173228346,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2950.0,2950.0,-45.99,45.99,-78.99,78.99,-189.99,189.99,1.0,1.0,7.0,30.0,6395.36,15510.26,1,1,14,2,3,-315.77,4,-44.34000000000002,-234.1078571428572,538.68,1212.03,0.0,90,40
2024-09-28,Expense,Software Update License,-149.99,software,credit_card,paid,Microsoft,https://tmsappstorage.blob.core.windows.net/receipts/44332211-0099-8877-6655-443322110099.png,2024,9,3,28,5,272,39,1,0,0,0,0,19994,53,69,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.9994446170919858,-0.033323525711631344,0,21,Fall,0,0,1,0,149.99,-1.0,0,1,5.017213609456379,-5.017213609456379,12.247040458821061,-12.247040458821061,22497.0001,-3374325.0449990006,small,0.5118110236220472,Q3,292.19571428571425,1177.5583609862288,2045.3699999999997,-395.0,2950.0,4.030032965626563,465.21000000000004,1481.587435946271,6512.9400000000005,-1200.0,4200.0,3.184771255876423,447.00900000000007,1295.4787716818353,13410.270000000002,-1200.0,4200.0,2.898104449086786,421.39000000000004,1198.8925873771698,54.0,-0.47036416536842574,0.47036416536842574,-571.3800000000001,571.3800000000001,22755.059999999994,35644.94000000001,22755.059999999994,16,3,0,0,15,11.811023622047244,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-134.67,134.67,2950.0,2950.0,-45.99,45.99,4200.0,4200.0,1.0,1.0,7.0,30.0,2045.3699999999997,13410.270000000002,1,2,13,1,1,-700.95,6,-1549.9949999999997,121.41607142857141,749.95,1349.91,149.99,144,80
2024-09-29,Expense,Office Supplies Restock,-89.45,office_supplies,credit_card,paid,Costco,https://tmsappstorage.blob.core.windows.net/receipts/77665544-3322-1100-9988-776655443322.png,2024,9,3,29,6,273,39,1,0,0,0,0,19995,54,68,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.9998699583618592,-0.016126573270657762,0,21,Fall,0,0,1,0,89.45,-1.0,0,1,4.504797211841304,-4.504797211841304,9.457801012920498,-9.457801012920498,8001.302500000001,-715716.508625,small,0.3858267716535433,Q2,293.70142857142855,1176.9798998344395,2055.91,-395.0,2950.0,4.007402706753251,464.5342857142858,1481.8573474877048,6503.4800000000005,-1200.0,4200.0,3.189984879607205,452.2236666666667,1292.9057842370723,13566.710000000001,-1200.0,4200.0,2.858996287759683,412.10200000000003,1189.7355365582848,55.0,-0.41690200233204977,0.41690200233204977,-501.552,501.552,22665.609999999993,35734.39000000001,22665.609999999993,11,3,0,0,6,4.724409448818897,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-149.99,149.99,-134.67,134.67,2950.0,2950.0,-99.99,99.99,1.0,1.0,7.0,30.0,2055.91,13566.710000000001,1,3,24,1,1,-437.67,4,22.609999999999985,24.498928571428593,536.7,805.0500000000001,89.45,99,66
2024-09-30,Income,Quarter-end Bonus,2500.0,Unknown,Unknown,received,MainClient,Unknown,2024,9,3,30,0,274,40,0,0,1,0,1,19996,55,67,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.9999994220246925,0.001075151282798226,1,21,Fall,0,0,1,0,2500.0,1.0,1,0,7.824445930877619,7.824445930877619,50.0,50.0,6250000.0,15625000000.0,xlarge,0.9133858267716536,Q4,707.2728571428571,1384.9094164446803,4950.91,-149.99,2950.0,1.9580977870962637,509.17714285714294,1536.0418898305754,7128.480000000001,-1200.0,4200.0,3.016714146301603,539.672,1340.472472691677,16190.16,-1200.0,4200.0,2.483865149001017,449.3858928571429,1211.4370732042726,56.0,1.869810882942871,1.869810882942871,2050.614107142857,2050.614107142857,25165.609999999993,38234.39000000001,25165.609999999993,0,0,1,1,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-89.45,89.45,-149.99,149.99,-134.67,134.67,-395.0,395.0,1.0,1.0,7.0,30.0,4950.91,16190.16,1,1,4,4,4,31700.0,12,1324.9950000000003,162.50214285714287,0.0,22500.0,0.0,0,0
2024-10-01,Expense,Professional Liability Insurance,-189.0,other,bank_transfer,paid,Progressive,Unknown,2024,10,4,1,1,275,40,0,1,0,1,0,19997,56,66,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.999832969770105,0.018276557681691223,1,1,Fall,0,0,1,0,189.0,-1.0,0,1,5.247024072160486,-5.247024072160486,13.74772708486752,-13.74772708486752,35721.0,-6751269.0,small,0.6023622047244095,Q3,691.5571428571428,1395.8994363696636,4840.9,-189.0,2950.0,2.018487482614317,502.2807142857143,1539.1643883987294,7031.93,-1200.0,4200.0,3.0643509587811897,466.70533333333333,1317.6233572289932,14001.16,-1200.0,4200.0,2.8232446966444065,438.1861403508772,1203.545912921413,57.0,-0.5048134382466719,0.5048134382466719,-627.1861403508772,627.1861403508772,24976.609999999993,38423.39000000001,24976.609999999993,12,1,0,0,4,3.149606299212598,10,7.874015748031496,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2500.0,2500.0,-89.45,89.45,-149.99,149.99,-78.99,78.99,1.0,1.0,7.0,30.0,4840.9,14001.16,1,1,19,12,2,-334.0,2,-49.77499999999999,-45.850357142857256,189.0,1890.0,0.0,120,12
2024-10-02,Expense,Bad Debt Write-off,-500.0,bad_debts,other,written_off,Old Client,Unknown,2024,10,4,2,2,276,40,0,0,0,0,0,19998,57,65,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9993706508539969,0.03547255575312556,1,2,Fall,0,0,1,0,500.0,-1.0,0,1,6.2166061010848646,-6.2166061010848646,22.360679774997898,-22.360679774997898,250000.0,-125000000.0,medium,0.7637795275590551,Q4,626.6985714285713,1445.5447425039995,4386.889999999999,-500.0,2950.0,2.306602900352641,469.7807142857143,1556.3175011914616,6576.93,-1200.0,4200.0,3.312859497771827,452.55533333333335,1325.9002658824409,13576.66,-1200.0,4200.0,2.9298080659361894,422.0105172413793,1199.285549751846,58.0,-0.7794538859558381,0.7794538859558381,-922.0105172413794,922.0105172413794,24476.609999999993,38923.39000000001,24476.609999999993,1,4,2,0,1,0.7874015748031495,1,0.7874015748031495,1,0.7874015748031495,100,78.74015748031496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-189.0,189.0,2500.0,2500.0,-89.45,89.45,-45.99,45.99,1.0,1.0,7.0,30.0,4386.889999999999,13576.66,1,1,-1,-1,9,-500.0,1,-1499.9999999999995,-278.88107142857143,1000.0,5000.0,0.0,10,2
2024-10-03,Income,Mobile App Updates,1320.0,Unknown,Unknown,received,AppCorp,Unknown,2024,10,4,3,3,277,40,0,0,0,0,0,19999,58,64,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9986126020839734,0.052658056924614005,1,3,Fall,0,0,1,0,1320.0,1.0,1,0,7.186144304522325,7.186144304522325,36.3318042491699,36.3318042491699,1742400.0,2299968000.0,xlarge,0.8031496062992126,Q4,393.84142857142854,1098.5579802242062,2756.89,-500.0,2500.0,2.7893408375268667,649.7807142857143,1492.7702522670045,9096.93,-500.0,4200.0,2.297344657124773,497.4216666666667,1331.9081323116159,14922.65,-1200.0,4200.0,2.677623878422966,437.2306779661017,1194.6360711745049,59.0,0.8277667405093787,0.8277667405093787,882.7693220338983,882.7693220338983,25796.609999999993,40243.39000000001,25796.609999999993,0,0,1,1,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-500.0,500.0,-189.0,189.0,2500.0,2500.0,2950.0,2950.0,1.0,1.0,7.0,30.0,2756.89,14922.65,1,1,3,3,3,33020.0,13,754.5000000000001,127.30142857142856,3960.0,13200.0,0.0,0,0
2024-10-04,Expense,Fuel for Client Visit,-58.75,fuel,credit_card,paid,Texaco,https://tmsappstorage.blob.core.windows.net/receipts/00998877-6655-4433-2211-009988776655.png,2024,10,4,4,4,278,40,0,0,0,0,0,20000,59,63,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9975590477788613,0.06982797572987089,1,4,Fall,0,0,1,0,58.75,-1.0,0,1,4.09016919081162,-4.09016919081162,7.664854858377946,-7.664854858377946,3451.5625,-202779.296875,small,0.2283464566929134,Q1,404.6871428571429,1092.8303527951982,2832.81,-500.0,2500.0,2.700432598573991,659.155,1487.493761537015,9228.17,-500.0,4200.0,2.2566676449955096,501.96333333333337,1329.6960927202138,15058.900000000001,-1200.0,4200.0,2.648990482811255,428.96433333333334,1186.1982195923053,60.0,-0.389791192863653,0.389791192863653,-487.71433333333334,487.71433333333334,25737.859999999993,40302.14000000001,25737.859999999993,5,3,0,0,9,7.086614173228346,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1320.0,1320.0,-500.0,500.0,-189.0,189.0,-134.67,134.67,1.0,1.0,7.0,30.0,2832.81,15058.900000000001,1,1,17,5,3,-553.77,5,220.62499999999991,3.3078571428571895,235.0,587.5,0.0,50,20
2024-10-05,Expense,Business Lunch,-62.3,meals_entertainment,credit_card,paid,Applebees,https://tmsappstorage.blob.core.windows.net/receipts/33221100-9988-7766-5544-332211009988.png,2024,10,4,5,5,279,40,1,0,0,0,0,20001,60,62,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9962102997023297,0.0869772313136861,0,5,Fall,0,0,1,0,62.3,-1.0,0,1,4.147885329150131,-4.147885329150131,7.893034904268446,-7.893034904268446,3881.2899999999995,-241804.36699999997,small,0.23622047244094488,Q1,417.21428571428567,1085.8929377530303,2920.4999999999995,-500.0,2500.0,2.602722329830924,354.70500000000004,1090.1498395933397,4965.870000000001,-500.0,2950.0,3.0733985694967356,502.1530000000001,1329.6123948915756,15064.590000000002,-1200.0,4200.0,2.647823262813476,420.9108196721312,1177.9522556457812,61.0,-0.39292615617351645,0.39292615617351645,-483.2108196721312,483.2108196721312,25675.559999999994,40364.44000000001,25675.559999999994,10,3,0,0,9,7.086614173228346,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-58.75,58.75,1320.0,1320.0,-500.0,500.0,-149.99,149.99,1.0,1.0,7.0,30.0,2920.4999999999995,15064.590000000002,1,2,8,1,1,-378.07,5,-691.15,-125.96607142857152,311.5,623.0,62.3,100,50
2024-10-06,Expense,Computer Monitor,-345.99,computer_equipment,credit_card,paid,Dell,https://tmsappstorage.blob.core.windows.net/receipts/66554433-2211-0099-8877-665544332211.png,2024,10,4,6,6,280,40,1,0,0,0,0,20002,61,61,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.9945667569706337,0.1041007489354256,0,5,Fall,0,0,1,0,345.99,-1.0,0,1,5.849295961087796,-5.849295961087796,18.600806434130753,-18.600806434130753,119709.0801,-41418144.623799,medium,0.7165354330708661,Q3,380.5657142857143,1109.9062342056525,2663.96,-500.0,2500.0,2.9164640758268017,337.13357142857143,1099.9807730669809,4719.87,-500.0,2950.0,3.262744699099283,375.61999999999995,1215.097996746169,11268.599999999999,-1200.0,4200.0,3.234912935270138,408.54145161290324,1172.309908276016,62.0,-0.6434494636031414,0.6434494636031414,-754.5314516129033,754.5314516129033,25329.569999999992,40710.43000000001,25329.569999999992,2,3,0,0,5,3.937007874015748,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-62.3,62.3,-58.75,58.75,1320.0,1320.0,-89.45,89.45,1.0,1.0,7.0,30.0,2663.96,11268.599999999999,1,3,16,1,4,-571.97,3,-143.62000000000003,-280.11857142857144,2075.94,3459.9,345.99,20,12
2024-10-07,Expense,Office Cleaning Service,-150.0,maintenance,credit_card,paid,CleanPro,https://tmsappstorage.blob.core.windows.net/receipts/99887766-5544-3322-1100-998877665544.png,2024,10,4,7,0,281,41,0,0,0,0,0,20003,62,60,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.9926289059345095,0.121193461470736,1,5,Fall,0,0,1,0,150.0,-1.0,0,1,5.017279836814924,-5.017279836814924,12.24744871391589,-12.24744871391589,22500.0,-3375000.0,small,0.5236220472440944,Q3,1.9942857142857113,602.4443393890476,13.95999999999998,-500.0,1320.0,302.08527046728796,354.63357142857143,1089.3343826717667,4964.87,-500.0,2950.0,3.071718163296266,373.60166666666663,1215.947128765186,11208.05,-1200.0,4200.0,3.2546619494876974,399.67571428571426,1164.9446785628843,63.0,-0.4703729962509887,0.4703729962509887,-549.6757142857143,549.6757142857143,25179.569999999992,40860.43000000001,25179.569999999992,9,3,0,0,3,2.3622047244094486,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-345.99,345.99,-62.3,62.3,-58.75,58.75,2500.0,2500.0,1.0,1.0,7.0,30.0,13.95999999999998,11208.05,1,4,47,1,2,-275.0,2,-43.85000000000003,-34.188571428571414,0.0,1500.0,0.0,90,0
2024-10-08,Income,Database Optimization,2100.0,Unknown,Unknown,received,DataCorp,Unknown,2024,10,4,8,1,282,41,0,0,0,0,0,20004,63,59,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.9903973200352558,0.1382503109109819,1,6,Fall,0,0,1,0,2100.0,1.0,1,0,7.650168700845001,7.650168700845001,45.8257569495584,45.8257569495584,4410000.0,9261000000.0,xlarge,0.8937007874015748,Q4,328.9942857142857,982.7072514548298,2302.96,-500.0,2100.0,2.987004012307556,510.27571428571434,1174.9164965399702,7143.860000000001,-500.0,2950.0,2.3025130603846633,444.2683333333333,1253.312999663178,13328.05,-1200.0,4200.0,2.821072099061404,426.24328125,1175.0439887220903,64.0,1.516575580423043,1.516575580423043,1673.75671875,1673.75671875,27279.569999999992,42960.43000000001,27279.569999999992,0,0,1,1,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,27,21.25984251968504,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-150.0,150.0,-345.99,345.99,-62.3,62.3,-189.0,189.0,1.0,1.0,7.0,30.0,2302.96,13328.05,1,1,5,5,5,35120.0,14,1222.9950000000001,163.3128571428571,2100.0,21000.0,0.0,0,0
2024-10-09,Expense,Video Conferencing Software,-14.99,software,credit_card,paid,Zoom,https://tmsappstorage.blob.core.windows.net/receipts/22110099-8877-6655-4433-221100998877.png,2024,10,4,9,2,283,41,0,0,0,0,0,20005,64,58,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9878726596350429,0.15526624985999563,1,7,Fall,0,0,1,0,14.99,-1.0,0,1,2.771963526845863,-2.771963526845863,3.871692136521188,-3.871692136521188,224.70010000000002,-3368.254499,micro,0.031496062992125984,Q1,398.2814285714286,930.212337613096,2787.9700000000003,-345.99,2100.0,2.335565434094223,512.49,1173.8161939326196,7174.860000000001,-500.0,2950.0,2.2904177524100366,447.9576666666666,1251.7393547702234,13438.73,-1200.0,4200.0,2.7943251068446724,419.45507692307694,1167.1116811319985,65.0,-0.3511472507679838,0.3511472507679838,-434.44507692307695,434.44507692307695,27264.57999999999,42975.420000000006,27264.57999999999,16,3,0,0,15,11.811023622047244,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2100.0,2100.0,-150.0,150.0,-345.99,345.99,-500.0,500.0,1.0,1.0,7.0,30.0,2787.9700000000003,13438.73,1,1,11,2,14,-715.9399999999999,7,67.50499999999991,8.029642857142832,29.98,149.9,0.0,160,32
2024-10-10,Expense,Networking Event,-95.0,entertainment,credit_card,paid,TechMeetup,https://tmsappstorage.blob.core.windows.net/receipts/55443322-1100-9988-7766-554433221100.png,2024,10,4,10,3,284,41,0,0,0,0,0,20006,65,57,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9850556718215013,0.172236243027682,1,8,Fall,0,0,1,0,95.0,-1.0,0,1,4.564348191467836,-4.564348191467836,9.746794344808963,-9.746794344808963,9025.0,-857375.0,small,0.4251968503937008,Q2,196.13857142857142,846.512380130549,1372.97,-345.99,2100.0,4.315889393733179,294.99000000000007,947.7617171647505,4129.860000000001,-500.0,2500.0,3.212860494134548,445.99066666666664,1252.5721476527424,13379.72,-1200.0,4200.0,2.808516503303677,411.66030303030306,1159.8291203329113,66.0,-0.42180314215451237,0.42180314215451237,-506.66030303030306,506.66030303030306,27169.57999999999,43070.420000000006,27169.57999999999,3,3,0,0,4,3.149606299212598,88,69.29133858267717,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-14.99,14.99,2100.0,2100.0,-150.0,150.0,1320.0,1320.0,1.0,1.0,7.0,30.0,1372.97,13379.72,1,2,38,1,3,-327.28,3,-1097.5,86.85214285714287,285.0,950.0,0.0,30,9
2024-10-11,Expense,Business Banking Fees,-25.0,other,bank_transfer,paid,Chase Bank,Unknown,2024,10,4,11,4,285,41,0,0,0,0,0,20007,66,56,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.981947190186646,0.18915526872004093,1,9,Fall,0,0,1,0,25.0,-1.0,0,1,3.258096538021482,-3.258096538021482,5.0,-5.0,625.0,-15625.0,micro,0.09055118110236221,Q1,200.96,844.9132715847238,1406.72,-345.99,2100.0,4.204385308443092,302.8235714285714,944.3844686241779,4239.53,-500.0,2500.0,3.1185962974052526,356.82399999999996,1183.5776681610953,10704.72,-1200.0,4200.0,3.3169788695858333,405.1429850746269,1152.24457900855,67.0,-0.3599869642135425,0.3599869642135425,-430.1429850746269,430.1429850746269,27144.57999999999,43095.420000000006,27144.57999999999,12,1,0,0,4,3.149606299212598,10,7.874015748031496,99,77.95275590551181,100,78.74015748031496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-95.0,95.0,-14.99,14.99,2100.0,2100.0,-58.75,58.75,1.0,1.0,7.0,30.0,1406.72,10704.72,1,1,10,10,2,-359.0,3,-5.004999999999997,26.746071428571433,100.0,250.0,0.0,120,48
